item_code,channel,target_ym,forecast_run_ym,model_name,p50,lower_bound,upper_bound
K350A,DOM,2023-07-31,2023-06-30,baseline_seasonal_naive,6,4,9
K350B,DOM,2023-07-31,2023-06-30,baseline_seasonal_naive,4,2,6
K350C,DOM,2023-07-31,2023-06-30,baseline_seasonal_naive,18,11,27
K350D,DOM,2023-07-31,2023-06-30,baseline_seasonal_naive,14,8,21
K350E,DOM,2023-07-31,2023-06-30,baseline_seasonal_naive,25,15,38
K350F,DOM,2023-07-31,2023-06-30,baseline_seasonal_naive,5,3,8
T120,DOM,2023-07-31,2023-06-30,baseline_seasonal_naive,610,366,915
T120,EXP,2023-07-31,2023-06-30,baseline_seasonal_naive,0,0,0
T121,DOM,2023-07-31,2023-06-30,baseline_seasonal_naive,598,359,897
T121,EXP,2023-07-31,2023-06-30,baseline_seasonal_naive,0,0,0
T122,DOM,2023-07-31,2023-06-30,baseline_seasonal_naive,325,195,488
T122,EXP,2023-07-31,2023-06-30,baseline_seasonal_naive,0,0,0
T240,DOM,2023-07-31,2023-06-30,baseline_seasonal_naive,114,68,171
T240,EXP,2023-07-31,2023-06-30,baseline_seasonal_naive,647,388,971
T241,DOM,2023-07-31,2023-06-30,baseline_seasonal_naive,16,10,24
T241,EXP,2023-07-31,2023-06-30,baseline_seasonal_naive,27,16,41
K210,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,14,8,21
K210,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,15,9,23
K210A,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,0,0,0
K210A,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,0,0,0
K210B,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,46,28,69
K210B,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,31,19,47
K210C,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,7,4,11
K210C,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,0,0,0
K210D,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,0,0,0
K240,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,3,2,5
K240,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,0,0,0
K240B,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,0,0,0
K240B,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,181,109,272
K250A,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,0,0,0
K250B,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,36,22,54
K310,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,441,265,662
K310,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,530,318,795
K311,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,39,23,59
K311,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,35,21,53
K312,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,15,9,23
K312,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,7,4,11
K350A,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,7,4,11
K350B,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,2,1,3
K350C,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,10,6,15
K350D,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,12,7,18
K350E,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,15,9,23
K350F,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,3,2,5
T120,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,318,191,477
T120,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,410,246,615
T121,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,702,421,1053
T121,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,677,406,1016
T122,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,33,20,50
T122,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,184,110,276
T240,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,584,350,876
T240,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,652,391,978
T241,DOM,2023-08-31,2023-07-31,baseline_seasonal_naive,11,7,17
T241,EXP,2023-08-31,2023-07-31,baseline_seasonal_naive,0,0,0
K210,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,37,22,56
K210,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
K210A,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
K210A,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
K210B,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,23,14,35
K210B,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,16,10,24
K210C,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,10,6,15
K210C,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,17,10,26
K210D,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
K240,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,6,4,9
K240,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,33,20,50
K240B,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,3,2,5
K240B,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,148,89,222
K250A,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,115,69,173
K250B,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,100,60,150
K310,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,566,340,849
K310,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,680,408,1020
K311,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,97,58,146
K311,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
K312,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,31,19,47
K312,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
K350A,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,5,3,8
K350B,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,2,1,3
K350C,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,7,4,11
K350D,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,13,8,20
K350E,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,14,8,21
K350F,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,2,1,3
T120,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,938,563,1407
T120,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
T121,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,807,484,1211
T121,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
T122,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,212,127,318
T122,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,319,191,479
T240,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,1035,621,1553
T240,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
T241,DOM,2023-09-30,2023-08-31,baseline_seasonal_naive,31,19,47
T241,EXP,2023-09-30,2023-08-31,baseline_seasonal_naive,0,0,0
K210,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,12,7,18
K210,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,13,8,20
K210A,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,1,1,2
K210A,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,2,1,3
K210B,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,10,6,15
K210B,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,7,4,11
K210C,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,5,3,8
K210C,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,0,0,0
K210D,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,0,0,0
K210D,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,0,0,0
K240,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,5,3,8
K240,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,6,4,9
K240B,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,0,0,0
K240B,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,0,0,0
K250A,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,312,187,468
K250A,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,0,0,0
K250B,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,48,29,72
K310,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,858,515,1287
K310,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,0,0,0
K311,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,135,81,203
K311,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,0,0,0
K312,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,11,7,17
K312,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,6,4,9
K350A,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,8,5,12
K350B,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,2,1,3
K350C,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,16,10,24
K350D,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,7,4,11
K350E,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,21,13,32
K350F,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,8,5,12
T120,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,159,95,239
T120,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,902,541,1353
T121,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,1051,631,1577
T121,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,0,0,0
T122,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,48,29,72
T122,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,71,43,107
T240,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,427,256,641
T240,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,477,286,716
T241,DOM,2023-10-31,2023-09-30,baseline_seasonal_naive,5,3,8
T241,EXP,2023-10-31,2023-09-30,baseline_seasonal_naive,0,0,0
K210,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,15,9,23
K210,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,16,10,24
K210A,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,4,2,6
K210A,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,0,0,0
K210B,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,11,7,17
K210B,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,8,5,12
K210C,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,16,10,24
K210C,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,0,0,0
K210D,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,0,0,0
K240,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,0,0,0
K240,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,0,0,0
K240B,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,0,0,0
K240B,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,176,106,264
K250A,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,0,0,0
K250B,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,63,38,95
K310,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,821,493,1232
K310,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,985,591,1478
K311,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,99,59,149
K311,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,0,0,0
K312,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,6,4,9
K312,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,3,2,5
K350A,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,11,7,17
K350B,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,2,1,3
K350C,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,8,5,12
K350D,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,21,13,32
K350E,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,28,17,42
K350F,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,5,3,8
T120,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,2100,1260,3150
T120,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,0,0,0
T121,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,204,122,306
T121,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,197,118,296
T122,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,122,73,183
T122,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,182,109,273
T240,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,344,206,516
T240,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,383,230,575
T241,DOM,2023-11-30,2023-10-31,baseline_seasonal_naive,4,2,6
T241,EXP,2023-11-30,2023-10-31,baseline_seasonal_naive,7,4,11
K210,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,10,6,15
K210,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,10,6,15
K210A,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,1,1,2
K210A,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,1,1,2
K210B,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,25,15,38
K210B,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,17,10,26
K210C,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,13,8,20
K210C,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,0,0,0
K210D,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,0,0,0
K210D,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,0,0,0
K240,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,7,4,11
K240,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,0,0,0
K240B,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,0,0,0
K240B,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,0,0,0
K250A,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,359,215,539
K250A,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,0,0,0
K250B,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,88,53,132
K310,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,504,302,756
K310,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,604,362,906
K311,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,149,89,224
K311,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,0,0,0
K312,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,5,3,8
K312,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,30,18,45
K350A,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,12,7,18
K350B,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,3,2,5
K350C,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,26,16,39
K350D,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,11,7,17
K350E,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,15,9,23
K350F,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,3,2,5
T120,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,333,200,500
T120,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,429,257,644
T121,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,404,242,606
T121,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,390,234,585
T122,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,223,134,335
T122,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,0,0,0
T240,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,632,379,948
T240,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,0,0,0
T241,DOM,2023-12-31,2023-11-30,baseline_seasonal_naive,2,1,3
T241,EXP,2023-12-31,2023-11-30,baseline_seasonal_naive,2,1,3
K210,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,15,9,23
K210,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,15,9,23
K210A,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,1,1,2
K210A,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,1,1,2
K210B,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,62,37,93
K210B,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,41,25,62
K210C,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,6,4,9
K210C,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,11,7,17
K210D,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,1,1,2
K210D,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,0,0,0
K240,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,5,3,8
K240,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,7,4,11
K240B,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,2,1,3
K240B,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,231,139,347
K250A,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,0,0,0
K250B,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,26,16,39
K310,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,647,388,971
K310,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,776,466,1164
K311,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,55,33,83
K311,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,50,30,75
K312,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,29,17,44
K312,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,0,0,0
K350A,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,10,6,15
K350B,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,3,2,5
K350C,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,16,10,24
K350D,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,3,2,5
K350E,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,40,24,60
K350F,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,7,4,11
T120,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,1473,884,2210
T120,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,0,0,0
T121,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,612,367,918
T121,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,0,0,0
T122,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,877,526,1316
T122,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,0,0,0
T240,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,298,179,447
T240,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,0,0,0
T241,DOM,2024-01-31,2023-12-31,baseline_seasonal_naive,2,1,3
T241,EXP,2024-01-31,2023-12-31,baseline_seasonal_naive,0,0,0
K210,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,15,9,23
K210,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,15,9,23
K210A,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,0,0,0
K210A,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,0,0,0
K210B,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,34,20,51
K210B,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,22,13,33
K210C,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,1,1,2
K210C,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,6,4,9
K210D,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,1,1,2
K210D,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,0,0,0
K240,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,1,1,2
K240,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,0,0,0
K240B,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,0,0,0
K240B,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,162,97,243
K250A,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,126,76,189
K250B,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,22,13,33
K310,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,1294,776,1941
K310,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,1552,931,2328
K311,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,55,33,83
K311,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,49,29,74
K312,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,12,7,18
K312,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,6,4,9
K350A,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,9,5,14
K350B,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,3,2,5
K350C,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,9,5,14
K350D,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,27,16,41
K350E,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,21,13,32
K350F,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,5,3,8
T120,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,1032,619,1548
T120,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,1332,799,1998
T121,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,585,351,878
T121,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,0,0,0
T122,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,49,29,74
T122,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,279,167,419
T240,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,260,156,390
T240,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,290,174,435
T241,DOM,2024-02-29,2024-01-31,baseline_seasonal_naive,55,33,83
T241,EXP,2024-02-29,2024-01-31,baseline_seasonal_naive,0,0,0
K210,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,6,4,9
K210,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,36,22,54
K210A,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,0,0,0
K210A,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,0,0,0
K210B,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,20,12,30
K210B,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,13,8,20
K210C,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,1,1,2
K210C,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,3,2,5
K210D,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,0,0,0
K210D,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,0,0,0
K240,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,0,0,0
K240,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,0,0,0
K240B,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,0,0,0
K240B,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,0,0,0
K250A,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,189,113,284
K250A,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,146,88,219
K250B,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,40,24,60
K310,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,874,524,1311
K310,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,1048,629,1572
K311,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,58,35,87
K311,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,52,31,78
K312,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,20,12,30
K312,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,0,0,0
K350A,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,10,6,15
K350B,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,4,2,6
K350C,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,14,8,21
K350D,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,36,22,54
K350E,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,20,12,30
K350F,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,4,2,6
T120,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,1442,865,2163
T120,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,0,0,0
T121,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,795,477,1193
T121,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,0,0,0
T122,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,58,35,87
T122,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,87,52,131
T240,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,271,163,407
T240,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,303,182,455
T241,DOM,2024-03-31,2024-02-29,baseline_seasonal_naive,2,1,3
T241,EXP,2024-03-31,2024-02-29,baseline_seasonal_naive,9,5,14
K210,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,39,23,59
K210,EXP,2024-04-30,2024-03-31,baseline_seasonal_naive,0,0,0
K210A,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,0,0,0
K210A,EXP,2024-04-30,2024-03-31,baseline_seasonal_naive,0,0,0
K210B,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,31,19,47
K210B,EXP,2024-04-30,2024-03-31,baseline_seasonal_naive,0,0,0
K210C,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,66,40,99
K210C,EXP,2024-04-30,2024-03-31,baseline_seasonal_naive,0,0,0
K210D,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,1,1,2
K210D,EXP,2024-04-30,2024-03-31,baseline_seasonal_naive,0,0,0
K240,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,4,2,6
K240,EXP,2024-04-30,2024-03-31,baseline_seasonal_naive,0,0,0
K240B,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,3,2,5
K240B,EXP,2024-04-30,2024-03-31,baseline_seasonal_naive,1,1,2
K250A,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,288,173,432
K250A,EXP,2024-04-30,2024-03-31,baseline_seasonal_naive,0,0,0
K250B,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,33,20,50
K310,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,1450,870,2175
K310,EXP,2024-04-30,2024-03-31,baseline_seasonal_naive,1741,1045,2612
K311,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,83,50,125
K311,EXP,2024-04-30,2024-03-31,baseline_seasonal_naive,0,0,0
K312,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,4,2,6
K312,EXP,2024-04-30,2024-03-31,baseline_seasonal_naive,22,13,33
K350A,DOM,2024-04-30,2024-03-31,baseline_seasonal_naive,16,10,24
